call_id,customer_id,agent_id,ani_hash,dnis,channel,queue_name,start_time,talk_seconds,hold_seconds,disposition_code,wrap_seconds
CALL-00001185,CUST-00285,AGT-0025,b06d8c6fb15b068b0f44b7ded554faa8978c6390ce1f4f73e89f8b8e9324076f,18005551234,callback,TECH-Q,2026-08-10 09:04:00 UTC,152,8,ANSWERED,70
CALL-00001186,CUST-00286,AGT-0026,10ab88314ad2d10765e7957b5300856ed6db624e9e864351337ddca85acfb9c1,18005555678,voice,SALES-Q,2026-08-10 09:15:00 UTC,165,15,ANSWERED,75
CALL-00001187,CUST-00287,,34b913008f663859fc0c714cb1848c72fcada4ef37199e362dbdab19bec849bc,18885550100,voice,SUPPORT-Q,2026-08-10 09:26:00 UTC,0,0,ABANDONED,0
CALL-00001188,CUST-00288,AGT-0028,292921296010d6f9c3397b508dcd07032e5d701aa457301b64db11602f120e5a,18885550200,voice,RETENTION-Q,2026-08-10 09:37:00 UTC,191,0,TRANSFER,85
CALL-00001189,CUST-00289,,d03b172fc2ca6c4802b7b98b6a81ebb587785c9b9e5427de871a702b2a389f9c,18005551234,chat,BILLING-Q,2026-08-10 09:48:00 UTC,0,0,VOICEMAIL,0
CALL-00001190,CUST-00290,AGT-0030,c28dabe1b7d2f123812b9637323e5084fa23655994daf0873eea436533a85a77,18005555678,callback,TECH-Q,2026-08-10 09:59:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001191,CUST-00291,AGT-0031,67eb2aa4b9031cd165247cb32fb216ea8ad80d00b5f5b9f2c8c94b77154e94bd,18885550100,voice,SALES-Q,2026-08-10 10:10:00 UTC,230,50,ANSWERED,10
CALL-00001192,CUST-00292,AGT-0032,821a2c0054f401ba209cc7e218045a5e67c47e9abf0e382754f901768ead1824,18885550200,voice,SUPPORT-Q,2026-08-10 10:21:00 UTC,243,57,ANSWERED,15
CALL-00001193,CUST-00293,AGT-0033,7a9e710251fadb94ac0766dd725be61958878786364fa319b6f5df4569a7551d,18005551234,voice,RETENTION-Q,2026-08-10 10:32:00 UTC,256,64,ANSWERED,20
CALL-00001194,CUST-00294,,543ada8d3bc55a6646b10c3142c0d416af213ee8260c634611f80a64b52cd86e,18005555678,chat,BILLING-Q,2026-08-10 10:43:00 UTC,0,0,ABANDONED,0
CALL-00001195,CUST-00295,AGT-0035,2e37a65aa1e1649e35cb3c0b500d3e9c83bd1567c0af821859f12ea70eaa056c,18885550100,callback,TECH-Q,2026-08-10 10:54:00 UTC,282,0,TRANSFER,30
CALL-00001196,CUST-00296,,fc1aa13d6f8f43d17599f771fbda0c6cecd75efb2aabf9b356afa421b1151162,18885550200,voice,SALES-Q,2026-08-10 11:05:00 UTC,0,0,VOICEMAIL,0
CALL-00001197,CUST-00297,AGT-0037,78ccaec9dc8fe731691fbd2803bb80d4c2bd2ecca75378ef86d70260afe49346,18005551234,voice,SUPPORT-Q,2026-08-10 11:16:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001198,CUST-00298,AGT-0038,23cb1441a0a36ffcde5fff5920decbcc99b3199222756cf43d3bd4481ad4e0ee,18005555678,voice,RETENTION-Q,2026-08-10 11:27:00 UTC,321,99,ANSWERED,45
CALL-00001199,CUST-00299,AGT-0039,aff0c55dbec6f221538b62dcf84a6106894320fa13ef35aa437db28acb18011b,18885550100,chat,BILLING-Q,2026-08-10 11:38:00 UTC,334,106,ANSWERED,50
CALL-00001200,CUST-00300,AGT-0040,ee01d08eb53a99bede0e5939fd7fe900404c0af480947ec426faed2a8528efd5,18885550200,callback,TECH-Q,2026-08-10 11:49:00 UTC,347,113,ANSWERED,55
CALL-00001201,CUST-00001,,420f8296a853b4e56dcd2fb0b85c2539139098bd0575711534f7bc52aaaa2567,18005551234,voice,SALES-Q,2026-08-10 12:00:00 UTC,0,0,ABANDONED,0
CALL-00001202,CUST-00002,AGT-0002,cf13d728edeef07ad22ba19e187dd4d5ca1c66b45233b9d62be3889819037b94,18005555678,voice,SUPPORT-Q,2026-08-10 12:11:00 UTC,373,0,TRANSFER,65
CALL-00001203,CUST-00003,,f3e06f1a8ded3bafcb7e557f9e3d07d2ece037f672fae99be56662463f48d190,18885550100,voice,RETENTION-Q,2026-08-10 12:22:00 UTC,0,0,VOICEMAIL,0
CALL-00001204,CUST-00004,AGT-0004,69ac87460713f36ac1fc4ce76cfcd8dd289f6ece8bef6f1daa29cc7ebe34c8f1,18885550200,chat,BILLING-Q,2026-08-10 12:33:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001205,CUST-00005,AGT-0005,eb875370f8fcaeeb2a307ec2b6dac0b29fbd95b2b285f66434f633d00e1a9fdc,18005551234,callback,TECH-Q,2026-08-10 12:44:00 UTC,412,28,ANSWERED,80
CALL-00001206,CUST-00006,AGT-0006,8d847b7250bbdda0e1d015c0ed6f8e95aae67031977b91ae5dd1f9c803972ffc,18005555678,voice,SALES-Q,2026-08-10 12:55:00 UTC,425,35,ANSWERED,85
CALL-00001207,CUST-00007,AGT-0007,3ca78bee0d62016840e754328cc3315e682c2759bd9e869fca0159113d24a561,18885550100,voice,SUPPORT-Q,2026-08-10 13:06:00 UTC,438,42,ANSWERED,0
CALL-00001208,CUST-00008,,37412d29b22501855d39e3965c8d3b1bde9acfbdfae71b01553057f27244f902,18885550200,voice,RETENTION-Q,2026-08-10 13:17:00 UTC,0,0,ABANDONED,0
CALL-00001209,CUST-00009,AGT-0009,96172f09eccdded4710e39ee0d587816c7275e0213108a054d1d42c5525ec610,18005551234,chat,BILLING-Q,2026-08-10 13:28:00 UTC,464,0,TRANSFER,10
CALL-00001210,CUST-00010,,e534de450df71d06197c29a7ed0c76c60a6d121678b448591f7e9aa84a29001c,18005555678,callback,TECH-Q,2026-08-10 13:39:00 UTC,0,0,VOICEMAIL,0
CALL-00001211,CUST-00011,AGT-0011,b7bf56c01fff72844db01bcba0ec4fd77e359a6523d68d6d2b79bb397346ee2b,18885550100,voice,SALES-Q,2026-08-10 13:50:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001212,CUST-00012,AGT-0012,8ad2790e8255266cc8097edaa6b18527d8f9d1265a92c6215f0d70ffa28d3289,18885550200,voice,SUPPORT-Q,2026-08-10 14:01:00 UTC,503,77,ANSWERED,25
CALL-00001213,CUST-00013,AGT-0013,cdca56d3e4f3e87ccbd6618cfe83955969f4315e15c5676ba478cc7d17e705ef,18005551234,voice,RETENTION-Q,2026-08-10 14:12:00 UTC,516,84,ANSWERED,30
CALL-00001214,CUST-00014,AGT-0014,c0415de904d340b1d00560fb9255d9738c6750d1084493c0ab0ae019fdc2b241,18005555678,chat,BILLING-Q,2026-08-10 14:23:00 UTC,529,91,ANSWERED,35
CALL-00001215,CUST-00015,,3e2b6530878fc529e9beeab5eeed8bda0c5ba535d68b3aa786a32f19e1fae2d7,18885550100,callback,TECH-Q,2026-08-10 14:34:00 UTC,0,0,ABANDONED,0
CALL-00001216,CUST-00016,AGT-0016,47a66b4c793ca8f028c29b8d130c5f930f5732b0a4744292faa8a5eed5b51468,18885550200,voice,SALES-Q,2026-08-10 14:45:00 UTC,555,0,TRANSFER,45
CALL-00001217,CUST-00017,,f506fb89d295139ccc4010142200a0abb5b6bfbc3b6163b377e6ed353019a444,18005551234,voice,SUPPORT-Q,2026-08-10 14:56:00 UTC,0,0,VOICEMAIL,0
CALL-00001218,CUST-00018,AGT-0018,7c6c890b008d885eaca51d5b5aad6a53bd19ba468517dbe5a9e47147a5a315eb,18005555678,voice,RETENTION-Q,2026-08-10 15:07:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001219,CUST-00019,AGT-0019,0ee3b7362e580354441f42088421b97d41c45588341eaec41c3006ddcb8538b3,18885550100,chat,BILLING-Q,2026-08-10 15:18:00 UTC,594,6,ANSWERED,60
CALL-00001220,CUST-00020,AGT-0020,e8777b2b681007fad0cab47a10570d38026d1805ec170466f37b18b8e0285303,18885550200,callback,TECH-Q,2026-08-10 15:29:00 UTC,607,13,ANSWERED,65
CALL-00001221,CUST-00021,AGT-0021,caf01c6bcb02cf5a90cf8413e00ca7ec32a6f591418bc6ae2b9adac3da80113c,18005551234,voice,SALES-Q,2026-08-10 15:40:00 UTC,620,20,ANSWERED,70
CALL-00001222,CUST-00022,,f29f9b42e95e74e38fc1961435373a87d1ad86eb6898f88f444d96473f151eef,18005555678,voice,SUPPORT-Q,2026-08-10 15:51:00 UTC,0,0,ABANDONED,0
CALL-00001223,CUST-00023,AGT-0023,2b98d7f12b7bc048a784998dc4f772d922b18961c67bc6b120669b80acae350f,18885550100,voice,RETENTION-Q,2026-08-10 16:02:00 UTC,646,0,TRANSFER,80
CALL-00001224,CUST-00024,,6311baf879aced6be3a2e549c2ef119033626adc8b858ca184355a6b1d903e84,18885550200,chat,BILLING-Q,2026-08-10 16:13:00 UTC,0,0,VOICEMAIL,0
CALL-00001225,CUST-00025,AGT-0025,19cdb30b9ed037e8708f2d1179a54b87b2b5197f8a3adbc61e70b9b13bed1772,18005551234,callback,TECH-Q,2026-08-10 16:24:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001226,CUST-00026,AGT-0026,18624475344221379507fea3fa37fd13414e4ac615c5f9e1113f3d325ec22c84,18005555678,voice,SALES-Q,2026-08-10 16:35:00 UTC,685,55,ANSWERED,5
CALL-00001227,CUST-00027,AGT-0027,c8df7ebb05862c9d5856b8355dd3427284837fbf54ff7e1efb95a70a75a06b97,18885550100,voice,SUPPORT-Q,2026-08-10 16:46:00 UTC,698,62,ANSWERED,10
CALL-00001228,CUST-00028,AGT-0028,59b3bb10d5414d01c351b8b6ca8841709bdbbb46784d442fd1eeb7aed7bf63d8,18885550200,voice,RETENTION-Q,2026-08-10 16:57:00 UTC,711,69,ANSWERED,15
CALL-00001229,CUST-00029,,717490b178e121a9adf525decc45378755b8052e60209360ec972ca1da3cfd47,18005551234,chat,BILLING-Q,2026-08-10 17:08:00 UTC,0,0,ABANDONED,0
CALL-00001230,CUST-00030,AGT-0030,3c5d58cfa5b748be4dadde0ce9f194fc7124082c977c6936b27ee8ade301a36d,18005555678,callback,TECH-Q,2026-08-10 17:19:00 UTC,737,0,TRANSFER,25
CALL-00001231,CUST-00031,,02026ef159d1c24055538367cc2aab2a9e4ecf0161edcaa1caa84b05b0753fb9,18885550100,voice,SALES-Q,2026-08-10 17:30:00 UTC,0,0,VOICEMAIL,0
CALL-00001232,CUST-00032,AGT-0032,295c7d919e4f613431449f314415a073a94cb9cde259d05b24a8cfd0ef7b4b04,18885550200,voice,SUPPORT-Q,2026-08-10 17:41:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001233,CUST-00033,AGT-0033,ff82f65c866821d503cd17da4eb929d6df6ae3c25c303612ca15c9545b7f6f42,18005551234,voice,RETENTION-Q,2026-08-10 17:52:00 UTC,776,104,ANSWERED,40
CALL-00001234,CUST-00034,AGT-0034,a8354ca61f671be45c2fd5f95c67956be646057b7f5a65de77d12ed3274e3415,18005555678,chat,BILLING-Q,2026-08-10 18:03:00 UTC,789,111,ANSWERED,45
CALL-00001235,CUST-00035,AGT-0035,83bb5475963ce1e4f6faf44fb64adf22994e33d52e0b56eb0bb1e7cd919679fa,18885550100,callback,TECH-Q,2026-08-10 18:14:00 UTC,802,118,ANSWERED,50
CALL-00001236,CUST-00036,,bd8eeded98afca46d3788f396658f1915f8016ee44f11dc3ce27d56c763d14c2,18885550200,voice,SALES-Q,2026-08-10 18:25:00 UTC,0,0,ABANDONED,0
CALL-00001237,CUST-00037,AGT-0037,2c962fe3ca3118086d86f51dadab63ba4a3bf45b0f231912e997257fbbbceaff,18005551234,voice,SUPPORT-Q,2026-08-10 18:36:00 UTC,828,0,TRANSFER,60
CALL-00001238,CUST-00038,,6721225848e160844a510bd00a163c10d93cf5cd0cbff670581be504a36f2411,18005555678,voice,RETENTION-Q,2026-08-10 18:47:00 UTC,0,0,VOICEMAIL,0
CALL-00001239,CUST-00039,AGT-0039,c578a8aec37d7b604e0d56a148c062c31067471b17718dc8d7511dc041788e57,18885550100,chat,BILLING-Q,2026-08-10 18:58:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001240,CUST-00040,AGT-0040,40790300887b3b1df768557c0b959e6f2b91d66245081e96e9f62f0a356523d3,18885550200,callback,TECH-Q,2026-08-10 19:09:00 UTC,867,33,ANSWERED,75
CALL-00001241,CUST-00041,AGT-0001,920d22424cb7a15d354d46c2ea258b0f342b2236306af459312f773a2449fe7f,18005551234,voice,SALES-Q,2026-08-10 19:20:00 UTC,880,40,ANSWERED,80
CALL-00001242,CUST-00042,AGT-0002,823dae236318baf6f771e41a170991b4d8eefb29d939668170aae8fc500afbdd,18005555678,voice,SUPPORT-Q,2026-08-10 19:31:00 UTC,893,47,ANSWERED,85
CALL-00001243,CUST-00043,,10ff367fe8ec0662347cbdddef606b813f8f9e3bf84f5fc779edffe2cf53c206,18885550100,voice,RETENTION-Q,2026-08-10 19:42:00 UTC,0,0,ABANDONED,0
CALL-00001244,CUST-00044,AGT-0004,b7f484c79cb92ffcc30ed81feb2f025005217cd469a7f3bbc0a609756751dbaf,18885550200,chat,BILLING-Q,2026-08-10 19:53:00 UTC,919,0,TRANSFER,5
CALL-00001245,CUST-00045,,c4ae3be1c480024702329cd03169925f95443d85f9e774d71815b565def72a26,18005551234,callback,TECH-Q,2026-08-10 20:04:00 UTC,0,0,VOICEMAIL,0
CALL-00001246,CUST-00046,AGT-0006,603813ac6f45cdaf093ea153f27d8aa2fb17a0b3477c0d22319fd25b425bad3a,18005555678,voice,SALES-Q,2026-08-10 20:15:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001247,CUST-00047,AGT-0007,4c641ba50240140926524980d6df2eec9b4497b45266b4f25c20efe3d7e98615,18885550100,voice,SUPPORT-Q,2026-08-10 20:26:00 UTC,958,82,ANSWERED,20
CALL-00001248,CUST-00048,AGT-0008,db4bab1bdd7528b2316fa23c8c0045acfee52d7adadaaa4e16def1143d5784b5,18885550200,voice,RETENTION-Q,2026-08-10 20:37:00 UTC,71,89,ANSWERED,25
CALL-00001249,CUST-00049,AGT-0009,69d3524a2adb39f59021f2b00c8772c45a68e1196904b1dc87edea5e17d8ced3,18005551234,chat,BILLING-Q,2026-08-10 20:48:00 UTC,84,96,ANSWERED,30
CALL-00001250,CUST-00050,,41bac9e495584882002e2b358635e1194b9ece336f24fcd3542faff6a9db3fdf,18005555678,callback,TECH-Q,2026-08-10 20:59:00 UTC,0,0,ABANDONED,0
CALL-00001251,CUST-00051,AGT-0011,57225ea3114f9f08c1eec31131ca1540c0263eeabccf2014eee14b2391d0ea85,18885550100,voice,SALES-Q,2026-08-10 21:10:00 UTC,110,0,TRANSFER,40
CALL-00001252,CUST-00052,,20643b1fd322c0007e2d4737edc68e11443153e6499e7ea7dd1bb6b1661ea6d3,18885550200,voice,SUPPORT-Q,2026-08-10 21:21:00 UTC,0,0,VOICEMAIL,0
CALL-00001253,CUST-00053,AGT-0013,ee6520bb62c2231ad7637558dd2b87356bc8aaeb581b1775bda93e61d4724894,18005551234,voice,RETENTION-Q,2026-08-10 21:32:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001254,CUST-00054,AGT-0014,033d7661755bc1264826e86180ee80c063b52006cd363f10997a2f4ed419f811,18005555678,chat,BILLING-Q,2026-08-10 21:43:00 UTC,149,11,ANSWERED,55
CALL-00001255,CUST-00055,AGT-0015,065f7f688bad6eed3d6d7aeb23f4e613faa45539829375f4f3032f6834a3bd38,18885550100,callback,TECH-Q,2026-08-10 21:54:00 UTC,162,18,ANSWERED,60
CALL-00001256,CUST-00056,AGT-0016,ddd3dc89074a85ed6b1fa4304420b53158152cc750918edc4c69b4645087f5dd,18885550200,voice,SALES-Q,2026-08-10 22:05:00 UTC,175,25,ANSWERED,65
CALL-00001257,CUST-00057,,fea9ef0c7ee989673d22e391023d6b7d9976dcbc221f7d7a87232bd9e9da34ee,18005551234,voice,SUPPORT-Q,2026-08-10 22:16:00 UTC,0,0,ABANDONED,0
CALL-00001258,CUST-00058,AGT-0018,3a5c856b3eef5fe498f46f7c99881c5b5ab3c7d048f208a6f00e0d952d25dde9,18005555678,voice,RETENTION-Q,2026-08-10 22:27:00 UTC,201,0,TRANSFER,75
CALL-00001259,CUST-00059,,3f6f22969cf8d5cdc2200b2d540c5ca16c27ca83efb61e1039cd3e73ef7416da,18885550100,chat,BILLING-Q,2026-08-10 22:38:00 UTC,0,0,VOICEMAIL,0
CALL-00001260,CUST-00060,AGT-0020,67600547ad0aaa2c6d1824ff5c306a2aa2ca938d5e55d238d364155207a610de,18885550200,callback,TECH-Q,2026-08-10 22:49:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001261,CUST-00061,AGT-0021,b087c1434b33765a2b4d42a02258b81b47354eaafa2fcc6447f520d2c80263aa,18005551234,voice,SALES-Q,2026-08-10 23:00:00 UTC,240,60,ANSWERED,0
CALL-00001262,CUST-00062,AGT-0022,c24bb926badeeccbcbdb12635a658d5007bc3da5c45d7502335449d59e7c46f4,18005555678,voice,SUPPORT-Q,2026-08-10 23:11:00 UTC,253,67,ANSWERED,5
CALL-00001263,CUST-00063,AGT-0023,62b5bacd6ae58e9df07b8ddfb27b5d55c0d4abb08bece8646981339358653461,18885550100,voice,RETENTION-Q,2026-08-10 23:22:00 UTC,266,74,ANSWERED,10
CALL-00001264,CUST-00064,,6d5f9add3c8d50146fff538a7d1f45d2b1e29e9fc1589f75b68fb46dc81ebcac,18885550200,chat,BILLING-Q,2026-08-10 23:33:00 UTC,0,0,ABANDONED,0
CALL-00001265,CUST-00065,AGT-0025,231e5cebaf6625353ade39c49d3d78e2bd1cedfe85bbf806dd221ab03ae3ab8a,18005551234,callback,TECH-Q,2026-08-10 23:44:00 UTC,292,0,TRANSFER,20
CALL-00001266,CUST-00066,,d443376c73535ef346f3c9f949d9a37a2ce53a94724ac191432eba989033b672,18005555678,voice,SALES-Q,2026-08-10 23:55:00 UTC,0,0,VOICEMAIL,0
CALL-00001267,CUST-00067,AGT-0027,19d80a0961ddeea3eaefaf8fd3009dd7482b5b893e2ba3ed090c98fa9713c766,18885550100,voice,SUPPORT-Q,2026-08-11 00:06:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001268,CUST-00068,AGT-0028,0073993d1583f5d997be815cc5e22c862e03878d1665dc6ccdff043d40794049,18885550200,voice,RETENTION-Q,2026-08-11 00:17:00 UTC,331,109,ANSWERED,35
CALL-00001269,CUST-00069,AGT-0029,25af2b960d7b92774d4fa3ac081c2d254d7fbcd07f036653756bb5c28a2e52ac,18005551234,chat,BILLING-Q,2026-08-11 00:28:00 UTC,344,116,ANSWERED,40
CALL-00001270,CUST-00070,AGT-0030,715e9070db8a718d359614cf1433ba57178ed5bddfcb2427b4a2110efa540f71,18005555678,callback,TECH-Q,2026-08-11 00:39:00 UTC,357,3,ANSWERED,45
CALL-00001271,CUST-00071,,5599b7283703af712009bd44801a5c61a098e4db8fe1af8ce5b80966c57a2172,18885550100,voice,SALES-Q,2026-08-11 00:50:00 UTC,0,0,ABANDONED,0
CALL-00001272,CUST-00072,AGT-0032,b64aceddb964818de9b7e2ed9b3a74690d72236f348989f1aa54103f607e4269,18885550200,voice,SUPPORT-Q,2026-08-11 01:01:00 UTC,383,0,TRANSFER,55
CALL-00001273,CUST-00073,,8dc8fd565332be93001e5559496793219a5d7595f9d6fc533b3de4b707ccd9e8,18005551234,voice,RETENTION-Q,2026-08-11 01:12:00 UTC,0,0,VOICEMAIL,0
CALL-00001274,CUST-00074,AGT-0034,261d6133c42506ebbc43e91a5a724b95e088d673674f8451fdeabd023c3792d7,18005555678,chat,BILLING-Q,2026-08-11 01:23:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001275,CUST-00075,AGT-0035,e68e0a2fc5afc1521129d7af656abc6db1aa6a2b80be01106b1373f2a018cfdd,18885550100,callback,TECH-Q,2026-08-11 01:34:00 UTC,422,38,ANSWERED,70
CALL-00001276,CUST-00076,AGT-0036,0f078c3e921e3e06b308dd902934b81eb27c159622f930f837576148f10e21bb,18885550200,voice,SALES-Q,2026-08-11 01:45:00 UTC,435,45,ANSWERED,75
CALL-00001277,CUST-00077,AGT-0037,16e319f7e5a78f3285139e70baa52753820e4b6d60395c83ea66b265a9fd3e8f,18005551234,voice,SUPPORT-Q,2026-08-11 01:56:00 UTC,448,52,ANSWERED,80
CALL-00001278,CUST-00078,,2b95a5c69fa120edb5a22b9f9d975f23f976517b32a364253e7f46da75961b83,18005555678,voice,RETENTION-Q,2026-08-11 02:07:00 UTC,0,0,ABANDONED,0
CALL-00001279,CUST-00079,AGT-0039,5d2cd6385d507429b96bbc74eb43af7612c3cb0dac19b62db1d53c4f92606c8b,18885550100,chat,BILLING-Q,2026-08-11 02:18:00 UTC,474,0,TRANSFER,0
CALL-00001280,CUST-00080,,e657589d6e5a49e2c4694ebbbd3b5220baee38494e2af2bee79fa5e11acfb1f5,18885550200,callback,TECH-Q,2026-08-11 02:29:00 UTC,0,0,VOICEMAIL,0
CALL-00001281,CUST-00081,AGT-0001,19feb8b45c90653b6110e2db7b6317756c2d7a99548046e71cc319b8a4ddf7f2,18005551234,voice,SALES-Q,2026-08-11 02:40:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001282,CUST-00082,AGT-0002,928c04b000f1fe651aeb2e9cb549819cea232f1ed4a1ef6155b1c9eb766dcceb,18005555678,voice,SUPPORT-Q,2026-08-11 02:51:00 UTC,513,87,ANSWERED,15
CALL-00001283,CUST-00083,AGT-0003,48fea51ac8d1b70dfd3e347b3597bd9b4406654bf3a402c3a633741ebc02f828,18885550100,voice,RETENTION-Q,2026-08-11 03:02:00 UTC,526,94,ANSWERED,20
CALL-00001284,CUST-00084,AGT-0004,074fae38729a5d8732ead3faf9fe7fbb2a1ed842b50e26204a3f34ce168bd81d,18885550200,chat,BILLING-Q,2026-08-11 03:13:00 UTC,539,101,ANSWERED,25
CALL-00001285,CUST-00085,,0838675264be0cb24c4ccf4c229812b292b90b63a6b526e6d67cab49392b2ee7,18005551234,callback,TECH-Q,2026-08-11 03:24:00 UTC,0,0,ABANDONED,0
CALL-00001286,CUST-00086,AGT-0006,ae4fba5915f27770bad453cf697b3698e85c3d776e39b15bf61b8f7ab9afa2e1,18005555678,voice,SALES-Q,2026-08-11 03:35:00 UTC,565,0,TRANSFER,35
CALL-00001287,CUST-00087,,452370151332ae24b0c861127850346126639e0425ad5e862a6659e9ec63a3f8,18885550100,voice,SUPPORT-Q,2026-08-11 03:46:00 UTC,0,0,VOICEMAIL,0
CALL-00001288,CUST-00088,AGT-0008,f682188b4711ff7111ca9a74f82dfc7ce99e4318bda62ec0da0968b63ede858d,18885550200,voice,RETENTION-Q,2026-08-11 03:57:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001289,CUST-00089,AGT-0009,8440b8ea90f49b26a271fd122a80a75cd2b08661e4c3348dffd71cf1038b7c77,18005551234,chat,BILLING-Q,2026-08-11 04:08:00 UTC,604,16,ANSWERED,50
CALL-00001290,CUST-00090,AGT-0010,9b3bbed76b44836f2b0241ce863b58f2d8755e9cc2cb177f825fc0585210f5ef,18005555678,callback,TECH-Q,2026-08-11 04:19:00 UTC,617,23,ANSWERED,55
CALL-00001291,CUST-00091,AGT-0011,0cc0f6883a40f84d9b31c119133baacd804f5770be8b75d9961be528f5c32206,18885550100,voice,SALES-Q,2026-08-11 04:30:00 UTC,630,30,ANSWERED,60
CALL-00001292,CUST-00092,,5312797e86452e12674a8c198b042c9089958e5877e76575a7f5cdcbbed21c7d,18885550200,voice,SUPPORT-Q,2026-08-11 04:41:00 UTC,0,0,ABANDONED,0
CALL-00001293,CUST-00093,AGT-0013,13d3739013888b96c0d2ab9bbc4c54a2f821818676793575823aa60c7d9ac9b1,18005551234,voice,RETENTION-Q,2026-08-11 04:52:00 UTC,656,0,TRANSFER,70
CALL-00001294,CUST-00094,,8ece7c8210ef5ba63dbb974803dfd5294bf305c33d5eeaab562f2a4aa29ba442,18005555678,chat,BILLING-Q,2026-08-11 05:03:00 UTC,0,0,VOICEMAIL,0
CALL-00001295,CUST-00095,AGT-0015,d25bb819ff9532532a044e8bed3ceedfb7d59de1fc5ca8bf7b1d04799d3e523c,18885550100,callback,TECH-Q,2026-08-11 05:14:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001296,CUST-00096,AGT-0016,a6d0c53ca5eabf72d05787cd998fbac70f303d65c33f285fea3b7903ffe559bd,18885550200,voice,SALES-Q,2026-08-11 05:25:00 UTC,695,65,ANSWERED,85
CALL-00001297,CUST-00097,AGT-0017,3e96c4a8a83918cadfbb4c43e0c9426af1ad7c77c8e613db78810390de685f4b,18005551234,voice,SUPPORT-Q,2026-08-11 05:36:00 UTC,708,72,ANSWERED,0
CALL-00001298,CUST-00098,AGT-0018,bc3ed371a57fe58472e8b565ac4885dfa19e5d21e18e6fef7ad73e0e2348f5fc,18005555678,voice,RETENTION-Q,2026-08-11 05:47:00 UTC,721,79,ANSWERED,5
CALL-00001299,CUST-00099,,f3c7e3cfd1bad39bf129bd4086ef4c9de5cec4718c79d07febcca0d3b8e3cab9,18885550100,chat,BILLING-Q,2026-08-11 05:58:00 UTC,0,0,ABANDONED,0
CALL-00001300,CUST-00100,AGT-0020,c50f96d658f977fb5b702c57a34baca4b9325a29ddb137f722783a19fa65fc0f,18885550200,callback,TECH-Q,2026-08-11 06:09:00 UTC,747,0,TRANSFER,15
CALL-00001301,CUST-00101,,c750c2c5e3d00014600f00f451724b2ae3dc537b299e314a96e76e80367f54f7,18005551234,voice,SALES-Q,2026-08-11 06:20:00 UTC,0,0,VOICEMAIL,0
CALL-00001302,CUST-00102,AGT-0022,bab6e5096952d13cd8ba5e777b8b2be9748c870b817ae7e40f02b3464b77efe5,18005555678,voice,SUPPORT-Q,2026-08-11 06:31:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001303,CUST-00103,AGT-0023,d7156a588bf5297e037b1009243f86d6a1ea6145fb426a6bf42b4c3371e1d5d2,18885550100,voice,RETENTION-Q,2026-08-11 06:42:00 UTC,786,114,ANSWERED,30
CALL-00001304,CUST-00104,AGT-0024,a9fbf3741d03320126cbfb898a38fa7017302ca12320636a791762ff746b4f90,18885550200,chat,BILLING-Q,2026-08-11 06:53:00 UTC,799,1,ANSWERED,35
CALL-00001305,CUST-00105,AGT-0025,c4561e1d2bcdb83b4897bd705487fbfef744d76606f781ddcf179da5da4407f5,18005551234,callback,TECH-Q,2026-08-11 07:04:00 UTC,812,8,ANSWERED,40
CALL-00001306,CUST-00106,,6dcfaf9d2d03479f5ff18e8546ae9f17aa2a8f67a7e1eef673d638ab3a3f16c9,18005555678,voice,SALES-Q,2026-08-11 07:15:00 UTC,0,0,ABANDONED,0
CALL-00001307,CUST-00107,AGT-0027,fc1419423913a050a7cdccdb9443e9bde159c90f041748ae6fadd70dff5fb07b,18885550100,voice,SUPPORT-Q,2026-08-11 07:26:00 UTC,838,0,TRANSFER,50
CALL-00001308,CUST-00108,,55972a0aaa603d282560ca10901e9884a79333351d4f78f801aa36f6fa946700,18885550200,voice,RETENTION-Q,2026-08-11 07:37:00 UTC,0,0,VOICEMAIL,0
CALL-00001309,CUST-00109,AGT-0029,fa74c111a7bf316a6d54fb5b3c6f0c4807e9a50d6945f72f7d48032c6eaa136a,18005551234,chat,BILLING-Q,2026-08-11 07:48:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00001310,CUST-00110,AGT-0030,9caef8c85644ac5d333ddc34571c9ea50ec52dbd4eab724d70386bebbce4b5bb,18005555678,callback,TECH-Q,2026-08-11 07:59:00 UTC,877,43,ANSWERED,65
